year,utility_id,utility_name,sched4part,service_type,data_type,state_code,ownership,residential_revenues,residential_sales,residential_consumers
2007,14405,PEPCO Energy Services,D,Bundle,O,TX,Retail Power Marketer,,,
2007,14424,"Panola-Harrison Elec Coop, Inc",A,Bundle,O,LA,Cooperative,10300.00,126539.00,8020.00
2007,14424,"Panola-Harrison Elec Coop, Inc",A,Bundle,O,TX,Cooperative,10364.00,127503.00,8435.00
2007,14426,Panhandle Rural El Member Assn,A,Bundle,O,NE,Cooperative,3048.00,29622.00,1824.00
2007,14433,City of Panora,A,Bundle,O,IA,Municipal,427.00,5571.00,741.00
2007,14435,Town of Paoli,A,Bundle,O,IN,Municipal,1199.00,16284.00,1464.00
2007,14443,Town of Paragonah,A,Bundle,O,UT,Municipal,178.00,1659.00,265.00
2007,14446,Paragould Light & Water Comm,A,Bundle,O,AR,Municipal,12279.00,180624.00,10535.00
2007,14451,Village of Pardeeville,A,Bundle,O,WI,Municipal,841.00,9992.00,1210.00
2007,14455,City of Paris,A,Bundle,O,TN,Municipal,18299.00,245012.00,15096.00
2007,14456,Paris City of,A,Bundle,O,MO,Municipal,563.00,6830.00,597.00
2007,14459,City of Paris,A,Bundle,O,KY,Municipal,2252.00,34000.00,2645.00
2007,14460,City of Paris,A,Bundle,O,AR,Municipal,1612.00,23583.00,1664.00
2007,14468,People's Cooperative Services,A,Bundle,O,MN,Cooperative,21377.00,196411.00,15037.00
2007,14471,Parke County Rural E M C,A,Bundle,O,IN,Cooperative,13479.00,140998.00,10069.00
2007,14472,Borough of Park Ridge,A,Bundle,O,NJ,Municipal,3290.00,35544.00,3436.00
2007,14473,City of Paton,A,Bundle,O,IA,Municipal,122.00,1313.00,120.00
2007,14474,City of Park River,A,Bundle,O,ND,Municipal,642.00,9105.00,629.00
2007,14489,City of Parker,A,Bundle,O,SD,Municipal,498.00,6043.00,496.00
2007,14500,Park Electric Coop Inc,A,Bundle,O,MT,Cooperative,5548.00,67668.00,5156.00
2007,14505,Parkland Light & Water Company,A,Bundle,O,WA,Cooperative,3009.00,56382.00,3887.00
2007,14512,Parowan City Corporation,A,Bundle,O,UT,Municipal,1534.00,17212.00,1309.00
2007,14534,City of Pasadena,A,Bundle,O,CA,Municipal,44904.00,332375.00,53373.00
2007,14537,Pascoag Utility District,A,Bundle,O,RI,Municipal,4047.00,29223.00,3911.00
2007,14543,Tohono O'Odham Utility Auth,A,Bundle,O,AZ,Political Subdivision,3336.00,29000.00,3103.00
2007,14557,"Pee Dee Electric Coop, Inc",A,Bundle,O,SC,Cooperative,48926.00,463767.00,28400.00
2007,14563,Pearl River Valley El Pwr Assn,A,Bundle,O,MS,Cooperative,70909.00,665378.00,43240.00
2007,14577,City of Paullina,A,Bundle,O,IA,Municipal,458.00,5216.00,554.00
2007,14581,Village of Paw Paw,A,Bundle,O,MI,Municipal,1078.00,10772.00,1577.00
2007,14582,City of Pawhuska,A,Bundle,O,OK,Municipal,1995.00,24500.00,1663.00
2007,14583,City of Pawnee,A,Bundle,O,OK,Municipal,1043.00,10086.00,1058.00
2007,14585,Town of Paxton,A,Bundle,O,MA,Municipal,2199.00,15897.00,1601.00
2007,14588,Pataula Electric Member Corp,A,Bundle,O,GA,Cooperative,4066.00,49456.00,4672.00
2007,14599,"Paulding-Putman Elec Coop, Inc",A,Bundle,O,IN,Cooperative,3946.00,43393.00,3181.00
2007,14599,"Paulding-Putman Elec Coop, Inc",A,Bundle,O,OH,Cooperative,12780.00,163269.00,9128.00
2007,14600,Payson City Corporation,A,Bundle,O,UT,Municipal,5285.00,44598.00,5321.00
2007,14602,Pea River Electric Coop,A,Bundle,O,AL,Cooperative,23189.00,222776.00,14590.00
2007,14605,City of Peabody,A,Bundle,O,MA,Municipal,17054.00,185089.00,20981.00
2007,14606,"Peace River Electric Coop, Inc",A,Bundle,O,FL,Cooperative,45527.00,405455.00,26876.00
2007,14610,Orlando Utilities Comm,A,Bundle,O,FL,Municipal,190948.00,1844535.00,150602.00
2007,14624,PUD No 2 of Grant County,A,Bundle,O,WA,Political Subdivision,30323.00,725168.00,33457.00
2007,14626,"Pedernales Electric Coop, Inc",A,Bundle,O,TX,Cooperative,315037.00,3052798.00,201517.00
2007,14633,Pedro Bay Village Council,A,Bundle,O,AK,Municipal,46.00,77.00,28.00
2007,14645,Pella City of,A,Bundle,O,IA,Municipal,3880.00,38983.00,4016.00
2007,14648,Borough of Pemberton,A,Bundle,O,NJ,Municipal,776.00,5403.00,664.00
2007,14649,Planters Electric Member Corp,A,Bundle,O,GA,Cooperative,20452.00,227586.00,14871.00
2007,14650,Village of Pemberville,A,Bundle,O,OH,Municipal,504.00,5503.00,588.00
2007,14653,PUD No 1 of Pend Oreille Cnty,A,Bundle,O,WA,Political Subdivision,6445.00,139768.00,7692.00
2007,14656,City of Pender,A,Bundle,O,NE,Municipal,407.00,5400.00,516.00
2007,14659,Pendleton Town of,A,Bundle,O,IN,Municipal,1717.00,24781.00,2074.00
2007,14668,Peninsula Light Company,A,Bundle,O,WA,Cooperative,30501.00,413311.00,26613.00
2007,14700,Village of Penn Yan,A,Bundle,O,NY,Municipal,1385.00,31071.00,2591.00
2007,14711,Pennsylvania Electric Co,A,Bundle,O,NY,Investor Owned,2848.00,30805.00,3312.00
2007,14711,Pennsylvania Electric Co,A,Bundle,O,PA,Investor Owned,451641.00,4466026.00,501709.00
2007,14711,Pennsylvania Electric Co,C,Delivery,O,PA,Investor Owned,0.00,0.00,0.00
2007,14712,Pemiscot-Dunklin Elec Coop Inc,A,Bundle,O,MO,Cooperative,5774.00,79816.00,4346.00
2007,14715,PPL Electric Utilities Corp,A,Bundle,O,PA,Investor Owned,1388126.00,14568456.00,1211248.00
2007,14715,PPL Electric Utilities Corp,C,Delivery,O,PA,Investor Owned,0.00,0.00,0.00
2007,14716,Pennsylvania Power Co,A,Bundle,O,PA,Investor Owned,182330.00,1616739.00,131545.00
2007,14716,Pennsylvania Power Co,C,Delivery,O,PA,Investor Owned,2477.00,72861.00,7922.00
2007,14717,Pee Dee Electric Member Corp,A,Bundle,O,NC,Cooperative,31928.00,276322.00,19897.00
2007,14724,Pennyrile Rural Elec Coop Corp,A,Bundle,O,KY,Cooperative,49957.00,596295.00,36996.00
2007,14771,PUD No 1 of Asotin County,B,Energy,O,WA,Municipal,0.00,0.00,0.00
2007,14775,People's Electric Cooperative,A,Bundle,O,OK,Cooperative,21386.00,204556.00,12938.00
2007,14787,Peoples Energy Services,B,Energy,O,IL,Retail Power Marketer,0.00,0.00,0.00
2007,14792,Borough of Perkasie,A,Bundle,O,PA,Municipal,4011.00,40094.00,3462.00
2007,14806,City of Perry,A,Bundle,O,MO,Municipal,305.00,3819.00,407.00
2007,14829,City of Perry,A,Bundle,O,OK,Municipal,2594.00,25944.00,2457.00
2007,14832,Native Village of Perryville,A,Bundle,O,AK,Municipal,139.00,294.00,35.00
2007,14839,Peru City of,A,Bundle,O,IN,Municipal,7454.00,99765.00,9231.00
2007,14840,City of Peru,A,Bundle,O,IL,Municipal,2929.00,41361.00,4784.00
2007,14841,City of Peterson,A,Bundle,O,MN,Municipal,100.00,1163.00,134.00
2007,14856,City of Petersburg,A,Bundle,O,AK,Municipal,1722.00,15235.00,1376.00
2007,14857,Pitt & Greene Elec Member Corp,A,Bundle,O,NC,Cooperative,13701.00,120040.00,7320.00
2007,14864,Petit Jean Electric Coop Corp,A,Bundle,O,AR,Cooperative,19596.00,202779.00,17382.00
2007,14867,City of Petoskey,A,Bundle,O,MI,Municipal,2063.00,25539.00,4318.00
2007,14932,US Operating Services Company,A,Bundle,O,NJ,Unregulated,0.00,0.00,0.00
2007,14940,PECO Energy Co,A,Bundle,O,PA,Investor Owned,1948488.00,13444915.00,1391693.00
2007,14940,PECO Energy Co,C,Delivery,O,PA,Investor Owned,3456.00,41736.00,4341.00
2007,14945,Philadelphia Village of,A,Bundle,O,NY,Municipal,405.00,6993.00,624.00
2007,14947,City of Philadelphia,A,Bundle,O,MS,Municipal,3417.00,43229.00,2997.00
2007,14954,Philippi Municipal Electric,A,Bundle,O,WV,Municipal,903.00,12950.00,1355.00
2007,14999,Pilot Power Group Inc,B,Energy,O,CA,Retail Power Marketer,0.00,0.00,0.00
2007,14999,Pilot Power Group Inc,D,Bundle,O,TX,Retail Power Marketer,0.00,0.00,0.00
2007,15016,Pickwick Electric Coop,A,Bundle,O,TN,Cooperative,21228.00,257969.00,16335.00
2007,15022,City of Piedmont,A,Bundle,O,AL,Municipal,1955.00,22144.00,1878.00
2007,15023,Piedmont Electric Member Corp,A,Bundle,O,NC,Cooperative,49109.00,391352.00,27165.00
2007,15034,Pierce-Pepin Coop Services,A,Bundle,O,WI,Cooperative,12932.00,105316.00,6964.00
2007,15039,City of Pierce,A,Bundle,O,NE,Municipal,1151.00,16310.00,986.00
2007,15040,Pierre City of,A,Bundle,O,SD,Municipal,4538.00,70796.00,5942.00
2007,15041,City of Pierz,A,Bundle,O,MN,Municipal,266.00,3750.00,442.00
2007,15043,Piggott City of,A,Bundle,O,AR,Municipal,1947.00,23117.00,1914.00
2007,15045,Pike County Light & Power Co,A,Bundle,O,PA,Investor Owned,699.00,3790.00,629.00
2007,15045,Pike County Light & Power Co,C,Delivery,O,PA,Investor Owned,1164.00,23755.00,2990.00
2007,15046,Town of Pikeville,A,Bundle,O,NC,Municipal,695.00,5832.00,447.00
2007,15048,Electrical Dist No2 Pinal Cnty,A,Bundle,O,AZ,Political Subdivision,4268.00,42249.00,3139.00
2007,15049,Electrical Dist No4 Pinal Cnty,A,Bundle,O,AZ,Political Subdivision,894.00,10158.00,788.00
2007,15050,Electrical Dist No5 Pinal Cnty,A,Bundle,O,AZ,Political Subdivision,134.00,2522.00,166.00
2007,15051,City of Pine Bluffs,A,Bundle,O,WY,Municipal,431.00,4957.00,686.00
2007,15054,"Pioneer Rural Elec Coop, Inc",A,Bundle,O,OH,Cooperative,24112.00,254790.00,15569.00
2007,15058,Town of Pinetops,A,Bundle,O,NC,Municipal,919.00,7540.00,665.00
2007,15062,Town of Pineville,A,Bundle,O,NC,Municipal,1703.00,20133.00,1923.00
2007,15072,Pioneer Village of,A,Bundle,O,OH,Municipal,650.00,7381.00,752.00
2007,15073,"Pioneer Electric Coop, Inc",A,Bundle,O,KS,Cooperative,5693.00,60479.00,4952.00
2007,15075,City of Pioche,A,Bundle,O,NV,Municipal,379.00,5609.00,505.00
2007,15086,Pioneer Power & Light Co,A,Bundle,O,WI,Investor Owned,1290.00,12554.00,1983.00
2007,15095,City of Piqua,A,Bundle,O,OH,Municipal,7027.00,94311.00,9465.00
2007,15104,Borough of Pitcairn,A,Bundle,O,PA,Municipal,1299.00,9536.00,1754.00
2007,15112,Plymouth Cogeneration LP,A,Bundle,O,NH,Unregulated,,,
2007,15116,Town of Pittsboro,A,Bundle,O,IN,Municipal,613.00,6737.00,643.00
2007,15132,City of Plainview,A,Bundle,O,NE,Municipal,584.00,6333.00,780.00
2007,15134,City of Plankinton,A,Bundle,O,SD,Municipal,329.00,6780.00,380.00
2007,15137,Plaquemine City of,A,Bundle,O,LA,Municipal,6141.00,52435.00,3896.00
2007,15138,"Platte-Clay Electric Coop, Inc",A,Bundle,O,MO,Cooperative,28335.00,316578.00,19396.00
2007,15141,Plateau Electric Cooperative,A,Bundle,O,TN,Cooperative,15200.00,171163.00,13890.00
2007,15145,City of Plattsburgh,A,Bundle,O,NY,Municipal,6895.00,160689.00,8327.00
2007,15159,City of Plymouth,A,Bundle,O,WI,Municipal,5730.00,64795.00,6842.00
2007,15175,Pointe Coupee Elec Member Corp,A,Bundle,O,LA,Cooperative,10180.00,120314.00,8070.00
2007,15180,City of Pocahontas,A,Bundle,O,IA,Municipal,669.00,9296.00,932.00
2007,15188,Polk County Rural Pub Pwr Dist,A,Bundle,O,NE,Political Subdivision,3570.00,41646.00,2867.00
2007,15201,City of Pomona,A,Bundle,O,KS,Municipal,513.00,5189.00,497.00
2007,15202,City of Ponca City,A,Bundle,O,OK,Municipal,13605.00,152915.00,14034.00
2007,15203,Village of Plymouth,A,Bundle,O,OH,Municipal,889.00,8394.00,775.00
2007,15211,Pontotoc Electric Power Assn,A,Bundle,O,MS,Cooperative,19863.00,235253.00,14503.00
2007,15229,City of Poplar Bluff,A,Bundle,O,MO,Municipal,8372.00,122785.00,7933.00
2007,15231,Port Angeles City of,A,Bundle,O,WA,Municipal,8805.00,134372.00,8772.00
2007,15246,City of Portland,A,Bundle,O,MI,Municipal,1693.00,16945.00,2191.00
2007,15248,Portland General Electric Company,A,Bundle,O,OR,Investor Owned,716040.00,7688285.00,701952.00
2007,15248,Portland General Electric Company,C,Delivery,O,OR,Investor Owned,0.00,0.00,0.00
2007,15257,"Poudre Valley R E A, Inc",A,Bundle,O,CO,Cooperative,32454.00,364349.00,31032.00
2007,15263,Potomac Edison Co,A,Bundle,O,MD,Investor Owned,247860.00,3364980.00,216265.00
2007,15263,Potomac Edison Co,A,Bundle,O,VA,Investor Owned,87900.00,1336014.00,84936.00
2007,15263,Potomac Edison Co,A,Bundle,O,WV,Investor Owned,126772.00,1750966.00,110902.00
2007,15263,Potomac Edison Co,C,Delivery,O,MD,Investor Owned,6.00,232.00,10.00
2007,15270,Potomac Electric Power Co,A,Bundle,O,DC,Investor Owned,217736.00,1950846.00,210671.00
2007,15270,Potomac Electric Power Co,A,Bundle,O,MD,Investor Owned,805147.00,5741362.00,445057.00
2007,15270,Potomac Electric Power Co,C,Delivery,O,DC,Investor Owned,611.00,24540.00,2284.00
2007,15270,Potomac Electric Power Co,C,Delivery,O,MD,Investor Owned,12387.00,376456.00,25143.00
2007,15291,Prairie Energy Coop,A,Bundle,O,IA,Cooperative,6242.00,60404.00,3815.00
2007,15293,Powell Valley Electric Coop,A,Bundle,O,TN,Cooperative,20374.00,251300.00,18316.00
2007,15293,Powell Valley Electric Coop,A,Bundle,O,VA,Cooperative,7607.00,94131.00,6629.00
2007,15294,City of Powell,A,Bundle,O,WY,Municipal,1325.00,18500.00,2529.00
2007,15296,New York Power Authority,B,Energy,O,NY,State,0.00,0.00,0.00
2007,15297,City of Plummer,A,Bundle,O,ID,Municipal,637.00,9453.00,673.00
2007,15308,Plumas-Sierra Rural Elec Coop,A,Bundle,O,CA,Cooperative,8652.00,63746.00,6623.00
2007,15308,Plumas-Sierra Rural Elec Coop,A,Bundle,O,NV,Cooperative,613.00,4623.00,370.00
2007,15311,Prague Public Works Authority,A,Bundle,O,OK,Municipal,1125.00,12493.00,1068.00
2007,15312,Village of Prairie Du Sac,A,Bundle,O,WI,Municipal,1314.00,14182.00,1669.00
2007,15321,City of Pratt,A,Bundle,O,KS,Municipal,3166.00,30553.00,3327.00
2007,15327,Public Utility District No 1,A,Bundle,O,WA,Political Subdivision,2273.00,29619.00,2004.00
2007,15334,Prentiss County Elec Pwr Assn,A,Bundle,O,MS,Cooperative,12248.00,169548.00,10756.00
2007,15336,City of Prescott,A,Bundle,O,KS,Municipal,134.00,1105.00,111.00
2007,15337,City of Prescott,A,Bundle,O,AR,Municipal,1430.00,14656.00,1488.00
2007,15340,Presque Isle Elec & Gas Coop,A,Bundle,O,MI,Cooperative,20419.00,162194.00,31213.00
2007,15344,Polk-Burnett Electric Coop,A,Bundle,O,WI,Cooperative,21100.00,185490.00,18637.00
2007,15346,Village of Polk,A,Bundle,O,NE,Municipal,163.00,1677.00,203.00
2007,15348,Preston Public Utilities Comm,A,Bundle,O,MN,Municipal,509.00,5613.00,728.00
2007,15349,City of Preston,A,Bundle,O,IA,Municipal,443.00,4055.00,438.00
2007,15352,Village of Prague,A,Bundle,O,NE,Municipal,178.00,2466.00,165.00
2007,15356,Price Electric Coop Inc,A,Bundle,O,WI,Cooperative,8470.00,63819.00,8663.00
2007,15371,Town of Princeton,A,Bundle,O,MA,Municipal,2298.00,13417.00,1411.00
2007,15377,City of Primghar,A,Bundle,O,IA,Municipal,426.00,4878.00,439.00
2007,15385,City of Princeton,A,Bundle,O,WI,Municipal,451.00,4972.00,706.00
2007,15386,City of Princeton,A,Bundle,O,KY,Municipal,3216.00,37685.00,3256.00
2007,15387,Princeton Public Utils Comm,A,Bundle,O,MN,Municipal,2149.00,16565.00,2182.00
2007,15388,City of Princeton,A,Bundle,O,IL,Municipal,2402.00,31386.00,3663.00
2007,15410,Prince George Electric Coop,A,Bundle,O,VA,Cooperative,18231.00,160523.00,9668.00
2007,15419,PUD No 3 of Mason County,A,Bundle,O,WA,Political Subdivision,28721.00,420059.00,29690.00
2007,15432,Prospect Corporation,A,Bundle,O,OH,Municipal,673.00,7068.00,643.00
2007,15433,Town of Prosperity,A,Bundle,O,SC,Municipal,584.00,7578.00,692.00
2007,15443,City of Providence,A,Bundle,O,KY,Municipal,1343.00,17766.00,1320.00
2007,15444,Provo City Corporation,A,Bundle,O,UT,Municipal,18479.00,249108.00,29118.00
2007,15460,Proctor Public Utilities Comm,A,Bundle,O,MN,Municipal,930.00,12623.00,1279.00
2007,15462,City of Pryor,A,Bundle,O,OK,Municipal,3318.00,46181.00,3864.00
2007,15466,Public Service Co of Colorado,A,Bundle,O,CO,Investor Owned,801162.00,8903904.00,1120333.00
2007,15470,PSI Energy Inc,A,Bundle,O,IN,Investor Owned,737095.00,9418614.00,671749.00
2007,15472,Public Service Co of NH,A,Bundle,O,NH,Investor Owned,457609.00,3175646.00,417406.00
2007,15472,Public Service Co of NH,C,Delivery,O,NH,Investor Owned,7.00,79.00,15.00
2007,15473,Public Service Co of NM,A,Bundle,O,NM,Investor Owned,265717.00,3210651.00,435561.00
2007,15474,Public Service Co of Oklahoma,A,Bundle,O,OK,Investor Owned,482963.00,5962343.00,449158.00
2007,15477,Public Service Elec & Gas Co,A,Bundle,O,NJ,Investor Owned,1904724.00,13958115.00,1826039.00
2007,15477,Public Service Elec & Gas Co,C,Delivery,O,NJ,Investor Owned,0.00,0.00,0.00
2007,15497,Puerto Rico Electric Pwr Authority,A,Bundle,O,PR,State,1351686.00,7057694.00,1314180.00
2007,15500,Puget Sound Energy Inc,A,Bundle,O,WA,Investor Owned,959585.00,10909007.00,926080.00
2007,15500,Puget Sound Energy Inc,C,Delivery,O,WA,Investor Owned,0.00,0.00,0.00
2007,15507,City of Pulaski,A,Bundle,O,TN,Municipal,15863.00,182093.00,11652.00
2007,15515,Purcell City of,A,Bundle,O,OK,Municipal,2919.00,27800.00,2263.00
2007,15541,Borough of Quakertown,A,Bundle,O,PA,Municipal,4215.00,37190.00,3602.00
2007,15566,Quincy City of,A,Bundle,O,FL,Municipal,4823.00,46381.00,3903.00
2007,15567,Quest Energy LLC,B,Energy,O,MI,Retail Power Marketer,0.00,0.00,0.00
2007,15573,City of Quitman,A,Bundle,O,GA,Municipal,2333.00,24253.00,1906.00
2007,15619,City of Radford,A,Bundle,O,VA,Municipal,6551.00,80069.00,6427.00
2007,15621,"Radiant Electric Coop, Inc",A,Bundle,O,KS,Cooperative,3323.00,32314.00,2836.00
2007,15665,City of Randall,A,Bundle,O,MN,Municipal,186.00,3226.00,261.00
2007,15671,Randolph Electric Member Corp,A,Bundle,O,NC,Cooperative,43865.00,372973.00,29449.00
2007,15672,Ralls County Electric Coop,A,Bundle,O,MO,Cooperative,6845.00,66623.00,5360.00
2007,15674,City of Randolph,A,Bundle,O,NE,Municipal,344.00,4171.00,453.00
2007,15686,Village of Rantoul,A,Bundle,O,IL,Municipal,4199.00,50308.00,5567.00
2007,15698,Raton Public Service Company,A,Bundle,O,NM,Municipal,3013.00,24648.00,3702.00
2007,15700,Rayle Electric Membership Corp,A,Bundle,O,GA,Cooperative,24459.00,206888.00,16647.00
2007,15718,Town of Readsboro,A,Bundle,O,VT,Municipal,195.00,1646.00,267.00
2007,15728,City of Rayne,A,Bundle,O,LA,Municipal,5209.00,44751.00,3469.00
2007,15746,Red River Valley Rrl Elec Assn,A,Bundle,O,OK,Cooperative,16236.00,156610.00,12965.00
2007,15748,Reading Town of,A,Bundle,O,MA,Municipal,25920.00,249832.00,24986.00
2007,15750,Redwood Electric Coop,A,Bundle,O,MN,Cooperative,4177.00,45694.00,2316.00
2007,15751,City of Readlyn,A,Bundle,O,IA,Municipal,267.00,3090.00,345.00
2007,15772,Red Bud City of,A,Bundle,O,IL,Municipal,1382.00,20376.00,1674.00
2007,15773,City of Red Cloud,A,Bundle,O,NE,Municipal,459.00,4988.00,717.00
2007,15776,Reedy Creek Improvement Dist,A,Bundle,O,FL,Municipal,17.00,154.00,9.00
2007,15778,Red Springs Town of,A,Bundle,O,NC,Municipal,2174.00,16259.00,1462.00
2007,15783,City of Redding,A,Bundle,O,CA,Municipal,37437.00,390730.00,36414.00
2007,15793,Redwood Falls Public Util Comm,A,Bundle,O,MN,Municipal,1759.00,30140.00,2290.00
2007,15804,Reedsburg Utility Comm,A,Bundle,O,WI,Municipal,3544.00,39326.00,4149.00
2007,15811,"Rich Mountain Elec Coop, Inc",A,Bundle,O,AR,Cooperative,9998.00,103161.00,7462.00
2007,15811,"Rich Mountain Elec Coop, Inc",A,Bundle,O,OK,Cooperative,517.00,5894.00,483.00
2007,15845,Renville-Sibley Coop Pwr Assn,A,Bundle,O,MN,Cooperative,3730.00,49192.00,1908.00
2007,15846,City of Remsen,A,Bundle,O,IA,Municipal,552.00,8412.00,698.00
2007,15847,Reliant Energy Retail Services,D,Bundle,O,TX,Retail Power Marketer,3205646.00,21895312.00,1619371.00
2007,15860,City of Rensselaer,A,Bundle,O,IN,Municipal,1679.00,25309.00,2622.00
2007,15862,City of Renwick,A,Bundle,O,IA,Municipal,136.00,1572.00,155.00
2007,15865,Village of Republic,A,Bundle,O,OH,Municipal,254.00,1989.00,256.00
2007,15871,"Direct Energy, LP",D,Bundle,O,TX,Retail Power Marketer,716678.00,4759213.00,337198.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,DC,Retail Power Marketer,0.00,0.00,0.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,DE,Retail Power Marketer,0.00,0.00,0.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,IL,Retail Power Marketer,0.00,0.00,0.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,MD,Retail Power Marketer,0.00,0.00,0.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,15894,Reliant Energy Solutions East,B,Energy,O,PA,Retail Power Marketer,0.00,0.00,0.00
2007,15923,City of Pond Creek,A,Bundle,O,OK,Municipal,590.00,6532.00,550.00
2007,15938,Rice Lake Utilities,A,Bundle,O,WI,Municipal,3209.00,41594.00,4422.00
2007,15943,City of Rich Hill,A,Bundle,O,MO,Municipal,755.00,7085.00,705.00
2007,15978,City of Richland Center,A,Bundle,O,WI,Municipal,1618.00,18202.00,2438.00
2007,15979,City of Richland,A,Bundle,O,WA,Municipal,21838.00,316271.00,20302.00
2007,15981,City of Richland,A,Bundle,O,MO,Municipal,879.00,10723.00,907.00
2007,15982,Town of Richlands,A,Bundle,O,VA,Municipal,2716.00,32489.00,2108.00
2007,15983,Richland Electric Coop,A,Bundle,O,WI,Cooperative,5226.00,40132.00,3489.00
2007,15989,City of Richmond,A,Bundle,O,IN,Municipal,16139.00,200184.00,16518.00
2007,15991,Village of Richmondville,A,Bundle,O,NY,Municipal,656.00,11559.00,911.00
2007,16022,Reynolds Village of,A,Bundle,O,NE,Municipal,29.00,383.00,53.00
2007,16057,"Rio Grande Electric Coop, Inc",A,Bundle,O,NM,Cooperative,193.00,1159.00,234.00
2007,16057,"Rio Grande Electric Coop, Inc",A,Bundle,O,TX,Cooperative,9501.00,64931.00,6998.00
2007,16060,Riverland Energy Cooperative,A,Bundle,O,WI,Cooperative,23149.00,210494.00,15151.00
2007,16062,Village of Ripley,A,Bundle,O,OH,Municipal,733.00,8920.00,975.00
